i,start_time,deployment_start,deployment_end,pod_start,pod_end,end_time,total_time,deployment_time,pod_ready_time
333,1736063417695147000,1736063417705769000,1736063420882531000,1736063420888934000,1736063425148498000,1736063425153918000,7458,3176,4259
336,1736063417695668000,1736063417706398000,1736063420810561000,1736063420816179000,1736063426158659000,1736063426161929000,8466,3104,5342
334,1736063417693498000,1736063417704631000,1736063420921306000,1736063420925353000,1736063426187628000,1736063426191037000,8497,3216,5262
338,1736063417695814000,1736063417707446000,1736063420953046000,1736063420957358000,1736063427217738000,1736063427221283000,9525,3245,6260
337,1736063417695111000,1736063417706468000,1736063420953061000,1736063420957319000,1736063428160010000,1736063428168212000,10473,3246,7202
339,1736063417695809000,1736063417706924000,1736063420957328000,1736063420962362000,1736063429280286000,1736063429286594000,11590,3250,8317
340,1736063427714143000,1736063427728200000,1736063428517456000,1736063428522059000,1736063429322685000,1736063429326878000,1612,789,800
348,1736063427718318000,1736063427730057000,1736063428494182000,1736063428499956000,1736063430224830000,1736063430229359000,2511,764,1724
341,1736063427714046000,1736063427723507000,1736063428415532000,1736063428421976000,1736063431194958000,1736063431198150000,3484,692,2772
342,1736063427715657000,1736063427729896000,1736063428409945000,1736063428416656000,1736063432220773000,1736063432225129000,4509,680,3804
345,1736063427718030000,1736063427729883000,1736063428495204000,1736063428500425000,1736063432333534000,1736063432336749000,4618,765,3833
344,1736063427717101000,1736063427730047000,1736063428494130000,1736063428499957000,1736063433274468000,1736063433278063000,5560,764,4774
343,1736063427715858000,1736063427730541000,1736063428423779000,1736063428429437000,1736063434213136000,1736063434216842000,6500,693,5783
349,1736063427720727000,1736063427731266000,1736063428557218000,1736063428562450000,1736063435294205000,1736063435298561000,7577,825,6731
346,1736063427717612000,1736063427728636000,1736063428408275000,1736063428415512000,1736063435298564000,1736063435302240000,7584,679,6883
347,1736063427717283000,1736063427730531000,1736063428446722000,1736063428451675000,1736063436236354000,1736063436239924000,8522,716,7784
350,1736063437734171000,1736063437743387000,1736063441330676000,1736063441337206000,1736063442268237000,1736063442271326000,4537,3587,931
351,1736063437735201000,1736063437745640000,1736063441325762000,1736063441333015000,1736063443266813000,1736063443270051000,5534,3580,1933
355,1736063437738325000,1736063437747157000,1736063441394256000,1736063441400382000,1736063444419695000,1736063444424481000,6686,3647,3019
352,1736063437735336000,1736063437744062000,1736063441378020000,1736063441383493000,1736063444432528000,1736063444437725000,6702,3633,3049
354,1736063437737339000,1736063437746704000,1736063441402069000,1736063441405999000,1736063445329718000,1736063445333438000,7596,3655,3923
353,1736063437736088000,1736063437746189000,1736063441449035000,1736063441453854000,1736063446396733000,1736063446401058000,8664,3702,4942
356,1736063437738082000,1736063437747161000,1736063441378553000,1736063441387171000,1736063447368742000,1736063447372175000,9634,3631,5981
358,1736063437738902000,1736063437749702000,1736063441339098000,1736063441344567000,1736063447423410000,1736063447427272000,9688,3589,6078
359,1736063437738128000,1736063437750071000,1736063441449039000,1736063441453850000,1736063448398756000,1736063448412164000,10674,3698,6944
357,1736063437738001000,1736063437749200000,1736063441477884000,1736063441482157000,1736063449347792000,1736063449351470000,11613,3728,7865
360,1736063447753136000,1736063447764689000,1736063448409130000,1736063448422763000,1736063450435677000,1736063450440097000,2686,644,2012
362,1736063447753175000,1736063447765606000,1736063448422874000,1736063448440868000,1736063450435594000,1736063450440097000,2686,657,1994
363,1736063447753760000,1736063447764700000,1736063448497124000,1736063448503808000,1736063451380602000,1736063451384132000,3630,732,2876
361,1736063447753136000,1736063447765385000,1736063448473485000,1736063448488088000,1736063452359107000,1736063452362589000,4609,708,3871
364,1736063447755088000,1736063447765314000,1736063448481874000,1736063448488056000,1736063453370148000,1736063453373775000,5618,716,4882
367,1736063447759782000,1736063447767252000,1736063448556747000,1736063448561427000,1736063453472183000,1736063453475312000,5715,789,4910
366,1736063447759947000,1736063447767251000,1736063448504788000,1736063448509373000,1736063454407574000,1736063454411054000,6651,737,5898
368,1736063447762033000,1736063447769004000,1736063448434068000,1736063448448679000,1736063455473586000,1736063455477605000,7715,665,7024
365,1736063447759275000,1736063447767238000,1736063448524456000,1736063448533172000,1736063456367469000,1736063456371149000,8611,757,7834
369,1736063447761823000,1736063447767365000,1736063448524848000,1736063448533753000,1736063456512554000,1736063456515655000,8753,757,7978
370,1736063457789276000,1736063457797777000,1736063458368630000,1736063458373448000,1736063459538969000,1736063459543230000,1753,570,1165
372,1736063457788460000,1736063457801167000,1736063458358181000,1736063458363005000,1736063460566259000,1736063460569647000,2781,557,2203
371,1736063457787799000,1736063457801327000,1736063458378392000,1736063458384719000,1736063461530824000,1736063461534142000,3746,577,3146
379,1736063457794860000,1736063457807057000,1736063458358845000,1736063458365873000,1736063461551793000,1736063461555611000,3760,551,3185
373,1736063457791800000,1736063457807766000,1736063458463393000,1736063458468064000,1736063462530853000,1736063462534918000,4743,655,4062
375,1736063457791987000,1736063457807292000,1736063458463393000,1736063458468088000,1736063463522798000,1736063463526849000,5734,656,5054
376,1736063457793776000,1736063457807057000,1736063458549251000,1736063458553694000,1736063464568677000,1736063464571629000,6777,742,6014
378,1736063457794586000,1736063457808395000,1736063458394804000,1736063458406353000,1736063464611934000,1736063464614875000,6820,586,6205
377,1736063457794327000,1736063457807401000,1736063458521084000,1736063458527255000,1736063465522757000,1736063465525847000,7731,713,6995
374,1736063457792997000,1736063457807596000,1736063458531413000,1736063458536637000,1736063466486717000,1736063466490244000,8697,723,7950
381,1736063467813574000,1736063467833214000,1736063468369498000,1736063468377295000,1736063469630575000,1736063469634461000,1820,536,1253
380,1736063467813764000,1736063467832356000,1736063468431185000,1736063468437317000,1736063470548419000,1736063470551591000,2737,598,2111
383,1736063467814674000,1736063467832947000,1736063468410859000,1736063468416430000,1736063470548391000,1736063470551589000,2736,577,2131
388,1736063467831574000,1736063467841215000,1736063468426563000,1736063468433715000,1736063471538625000,1736063471541595000,3710,585,3104
382,1736063467813574000,1736063467831577000,1736063468460372000,1736063468465046000,1736063472624966000,1736063472628593000,4815,628,4159
384,1736063467819063000,1736063467834443000,1736063468474243000,1736063468482457000,1736063473593398000,1736063473596379000,5777,639,5110
386,1736063467831990000,1736063467845084000,1736063468466812000,1736063468470770000,1736063473630562000,1736063473634178000,5802,621,5159
385,1736063467832048000,1736063467844637000,1736063468531618000,1736063468535434000,1736063474622329000,1736063474625930000,6793,686,6086
389,1736063467833644000,1736063467846863000,1736063468564688000,1736063468569482000,1736063475679088000,1736063475683708000,7850,717,7109
387,1736063467833160000,1736063467844876000,1736063468550114000,1736063468554512000,1736063476623462000,1736063476627108000,8793,705,8068
392,1736063477845672000,1736063477863795000,1736063478394793000,1736063478399430000,1736063479665182000,1736063479668985000,1823,530,1265
391,1736063477845280000,1736063477864886000,1736063478395932000,1736063478400116000,1736063480707660000,1736063480711760000,2866,531,2307
393,1736063477847217000,1736063477866114000,1736063478435488000,1736063478439878000,1736063480730305000,1736063480734451000,2887,569,2290
390,1736063477845178000,1736063477864392000,1736063478445257000,1736063478453492000,1736063481739844000,1736063481743433000,3898,580,3286
394,1736063477848206000,1736063477866158000,1736063478557473000,1736063478561846000,1736063482720811000,1736063482724490000,4876,691,4158
399,1736063477865356000,1736063477876234000,1736063478524856000,1736063478528290000,1736063483707717000,1736063483710846000,5845,648,5179
397,1736063477865699000,1736063477876339000,1736063478438418000,1736063478445165000,1736063483737077000,1736063483740177000,5874,562,5291
398,1736063477866201000,1736063477876680000,1736063478514822000,1736063478519231000,1736063484693197000,1736063484696653000,6830,638,6173
395,1736063477864269000,1736063477872795000,1736063478527692000,1736063478531078000,1736063485747291000,1736063485751664000,7887,654,7216
396,1736063477866440000,1736063477875610000,1736063478542718000,1736063478547729000,1736063486700136000,1736063486703549000,8837,667,8152
401,1736063487880536000,1736063487898249000,1736063488473841000,1736063488478744000,1736063489713575000,1736063489717981000,1837,575,1234
400,1736063487880406000,1736063487895657000,1736063488488245000,1736063488496784000,1736063490730257000,1736063490733292000,2852,592,2233
403,1736063487882159000,1736063487898030000,1736063488528975000,1736063488535916000,1736063490759311000,1736063490762507000,2880,630,2223
402,1736063487882073000,1736063487898066000,1736063488471454000,1736063488477160000,1736063491764260000,1736063491767614000,3885,573,3287
404,1736063487895643000,1736063487906626000,1736063488427180000,1736063488439135000,1736063492775198000,1736063492778712000,4883,520,4336
407,1736063487898242000,1736063487910267000,1736063488553154000,1736063488557046000,1736063493772905000,1736063493777230000,5878,642,5215
406,1736063487897153000,1736063487910271000,1736063488549376000,1736063488553636000,1736063493781506000,1736063493785578000,5888,639,5227
409,1736063487897702000,1736063487908630000,1736063488570351000,1736063488575075000,1736063494734744000,1736063494738395000,6840,661,6159
408,1736063487898146000,1736063487910452000,1736063488569144000,1736063488573307000,1736063495787583000,1736063495791077000,7892,658,7214
405,1736063487897617000,1736063487909916000,1736063488593345000,1736063488597703000,1736063496746141000,1736063496749927000,8852,683,8148
410,1736063497913874000,1736063497927330000,1736063498481566000,1736063498485694000,1736063499864138000,1736063499868346000,1954,554,1378
412,1736063497914073000,1736063497927259000,1736063498492070000,1736063498496733000,1736063500766166000,1736063500769068000,2854,564,2269
413,1736063497915140000,1736063497928642000,1736063498548498000,1736063498553178000,1736063500848195000,1736063500852279000,2937,619,2295
416,1736063497926225000,1736063497934483000,1736063498526716000,1736063498537048000,1736063501866488000,1736063501869503000,3943,592,3329
414,1736063497919548000,1736063497930609000,1736063498553177000,1736063498559389000,1736063502833363000,1736063502836969000,4917,622,4273
411,1736063497914065000,1736063497930116000,1736063498677043000,1736063498681286000,1736063503822701000,1736063503825739000,5911,746,5141
415,1736063497926965000,1736063497934453000,1736063498553178000,1736063498558158000,1736063503860690000,1736063503864467000,5937,618,5302
418,1736063497929507000,1736063497940778000,1736063498607927000,1736063498614188000,1736063504798292000,1736063504801893000,6872,667,6184
419,1736063497930041000,1736063497939529000,1736063498646491000,1736063498651415000,1736063505832111000,1736063505835712000,7905,706,7180
417,1736063497928942000,1736063497938170000,1736063498609546000,1736063498617708000,1736063506795113000,1736063506799345000,8870,671,8177
420,1736063507946397000,1736063507958182000,1736063508510132000,1736063508517286000,1736063509916833000,1736063509920367000,1973,551,1399
423,1736063507946684000,1736063507958074000,1736063508500199000,1736063508506697000,1736063509918554000,1736063509921596000,1974,542,1411
428,1736063507957679000,1736063507967652000,1736063508499966000,1736063508506697000,1736063510909472000,1736063510912417000,2954,532,2402
422,1736063507945769000,1736063507958678000,1736063508507027000,1736063508511833000,1736063511929208000,1736063511932169000,3986,548,3417
427,1736063507956389000,1736063507967850000,1736063508567207000,1736063508572742000,1736063512887483000,1736063512891856000,4935,599,4314
421,1736063507945795000,1736063507957809000,1736063508561096000,1736063508567380000,1736063512887483000,1736063512891856000,4946,603,4320
424,1736063507952998000,1736063507961054000,1736063508569626000,1736063508574669000,1736063513941770000,1736063513944769000,5991,608,5367
429,1736063507958245000,1736063507967935000,1736063508575741000,1736063508580609000,1736063514933300000,1736063514936942000,6978,607,6352
426,1736063507953737000,1736063507960714000,1736063508623807000,1736063508627015000,1736063515878494000,1736063515882629000,7928,663,7251
425,1736063507953129000,1736063507960098000,1736063508627551000,1736063508630375000,1736063515878494000,1736063515882626000,7929,667,7248
430,1736063517976268000,1736063517994602000,1736063518552705000,1736063518559406000,1736063519978714000,1736063519984907000,2008,558,1419
433,1736063517977700000,1736063517995807000,1736063518518712000,1736063518526122000,1736063520930178000,1736063520935100000,2957,522,2404
432,1736063517976441000,1736063517995377000,1736063518531084000,1736063518538441000,1736063520944295000,1736063520948878000,2972,535,2405
431,1736063517976284000,1736063517995520000,1736063518605548000,1736063518611049000,1736063521935412000,1736063521939773000,3963,610,3324
439,1736063517993659000,1736063518005349000,1736063518660159000,1736063518663138000,1736063522979301000,1736063522983020000,4989,654,4316
437,1736063517995180000,1736063518005553000,1736063518565381000,1736063518571767000,1736063523947788000,1736063523950647000,5955,559,5376
435,1736063517993060000,1736063518004647000,1736063518582458000,1736063518588938000,1736063524017045000,1736063524020249000,6027,577,5428
434,1736063517994803000,1736063518005086000,1736063518664795000,1736063518667958000,1736063525008751000,1736063525012730000,7017,659,6340
436,1736063517995125000,1736063518006080000,1736063518597609000,1736063518603689000,1736063525910602000,1736063525914469000,7919,591,7306
438,1736063517994660000,1736063518005226000,1736063518694555000,1736063518698179000,1736063526980574000,1736063526984673000,8990,689,8282
445,1736063528025224000,1736063528030637000,1736063531583277000,1736063531588057000,1736063532982924000,1736063532986339000,4961,3552,1394
441,1736063528007464000,1736063528028601000,1736063531673336000,1736063531678714000,1736063533034079000,1736063533037503000,5030,3644,1355
444,1736063528012522000,1736063528028361000,1736063531633720000,1736063531638918000,1736063533989894000,1736063533993146000,5980,3605,2350
442,1736063528008454000,1736063528026805000,1736063531580474000,1736063531586615000,1736063534990019000,1736063534994092000,6985,3553,3403
443,1736063528008571000,1736063528028384000,1736063531591163000,1736063531599588000,1736063536017965000,1736063536021128000,8012,3562,4418
440,1736063528007476000,1736063528028917000,1736063531648269000,1736063531653845000,1736063536056762000,1736063536060388000,8052,3619,4402
446,1736063528028799000,1736063528037630000,1736063531654856000,1736063531660243000,1736063537063883000,1736063537067197000,9038,3617,5403
448,1736063528029358000,1736063528038980000,1736063531711235000,1736063531715560000,1736063538063436000,1736063538068848000,10039,3672,6347
449,1736063528029156000,1736063528039625000,1736063531706818000,1736063531711233000,1736063539065633000,1736063539069472000,11040,3667,7354
447,1736063528028983000,1736063528038569000,1736063531711233000,1736063531715572000,1736063539102399000,1736063539106613000,11077,3672,7386
450,1736063538035951000,1736063538045952000,1736063538638929000,1736063538644802000,1736063540126692000,1736063540131885000,2095,592,1481
453,1736063538036528000,1736063538045920000,1736063538702015000,1736063538706816000,1736063541067812000,1736063541071624000,3035,656,2360
451,1736063538035229000,1736063538044394000,1736063538645372000,1736063538651445000,1736063542041451000,1736063542046384000,4011,600,3390
459,1736063538044655000,1736063538053850000,1736063538639738000,1736063538645812000,1736063542046384000,1736063542050397000,4005,585,3400
457,1736063538039265000,1736063538045855000,1736063538745119000,1736063538750757000,1736063543125056000,1736063543129139000,5089,699,4374
455,1736063538039270000,1736063538046470000,1736063538667718000,1736063538672262000,1736063544057954000,1736063544062071000,6022,621,5385
452,1736063538038171000,1736063538050695000,1736063538796924000,1736063538801448000,1736063545057191000,1736063545060271000,7022,746,6255
454,1736063538038737000,1736063538050608000,1736063538707667000,1736063538716604000,1736063545085215000,1736063545089286000,7050,657,6368
456,1736063538039085000,1736063538045759000,1736063538808820000,1736063538812514000,1736063546119151000,1736063546123326000,8084,763,7306
458,1736063538039645000,1736063538051364000,1736063538724876000,1736063538731349000,1736063547063364000,1736063547067735000,9028,673,8332
461,1736063548048944000,1736063548067164000,1736063548712935000,1736063548717201000,1736063550098933000,1736063550102818000,2053,645,1381
460,1736063548049208000,1736063548065663000,1736063548641064000,1736063548646951000,1736063550180340000,1736063550183494000,2134,575,1533
463,1736063548050095000,1736063548068187000,1736063548632554000,1736063548639033000,1736063551195343000,1736063551198944000,3148,564,2556
464,1736063548065959000,1736063548076277000,1736063548718687000,1736063548721906000,1736063552123176000,1736063552126403000,4060,642,3401
465,1736063548065844000,1736063548076277000,1736063548640613000,1736063548644597000,1736063553118176000,1736063553122431000,5056,564,4473
466,1736063548066775000,1736063548077135000,1736063548719851000,1736063548723347000,1736063553118179000,1736063553122399000,5055,642,4394
462,1736063548049107000,1736063548068822000,1736063548721778000,1736063548726305000,1736063554197222000,1736063554200728000,6151,652,5470
467,1736063548068405000,1736063548078460000,1736063548749103000,1736063548756154000,1736063555149401000,1736063555153147000,7084,670,6393
469,1736063548067948000,1736063548078401000,1736063548815538000,1736063548818743000,1736063556091021000,1736063556095021000,8027,737,7272
468,1736063548067956000,1736063548078796000,1736063548751034000,1736063548758762000,1736063556232011000,1736063556234988000,8167,672,7473
470,1736063558085870000,1736063558104893000,1736063558737677000,1736063558742411000,1736063560174425000,1736063560177341000,2091,632,1432
471,1736063558085867000,1736063558105166000,1736063558737532000,1736063558742410000,1736063560330997000,1736063560335695000,2249,632,1588
473,1736063558090584000,1736063558105185000,1736063558684850000,1736063558690012000,1736063561311876000,1736063561315424000,3224,579,2621
478,1736063558105308000,1736063558122417000,1736063558804437000,1736063558809083000,1736063562289045000,1736063562292757000,4187,682,3479
476,1736063558099819000,1736063558115633000,1736063558840078000,1736063558844833000,1736063563247331000,1736063563251415000,5151,724,4402
479,1736063558104464000,1736063558116427000,1736063558919766000,1736063558924362000,1736063563247319000,1736063563251417000,5146,803,4322
475,1736063558103596000,1736063558116225000,1736063558919769000,1736063558924363000,1736063564327004000,1736063564330048000,6226,803,5402
472,1736063558085854000,1736063558105740000,1736063558848688000,1736063558852660000,1736063565230510000,1736063565234647000,7148,742,6377
474,1736063558101612000,1736063558115384000,1736063558891453000,1736063558896326000,1736063566309514000,1736063566312840000,8211,776,7413
477,1736063558105176000,1736063558115087000,1736063559008327000,1736063559012494000,1736063566309513000,1736063566312848000,8207,893,7297
483,1736063568120247000,1736063568136432000,1736063568735270000,1736063568741064000,1736063570356638000,1736063570360282000,2240,598,1615
482,1736063568119434000,1736063568134348000,1736063568670004000,1736063568675248000,1736063570375717000,1736063570382820000,2263,535,1700
481,1736063568119163000,1736063568136967000,1736063568670001000,1736063568675262000,1736063571285278000,1736063571288555000,3169,533,2610
480,1736063568119130000,1736063568136432000,1736063568761854000,1736063568766932000,1736063572280972000,1736063572285409000,4166,625,3514
486,1736063568129357000,1736063568139681000,1736063568752053000,1736063568757113000,1736063573294869000,1736063573299167000,5169,612,4537
488,1736063568136815000,1736063568143276000,1736063568894302000,1736063568897778000,1736063573295415000,1736063573299173000,5162,751,4397
487,1736063568128171000,1736063568139435000,1736063568735537000,1736063568740635000,1736063574380703000,1736063574384523000,6256,596,5640
484,1736063568125267000,1736063568138741000,1736063568901699000,1736063568906326000,1736063575397909000,1736063575401069000,7275,762,6491
485,1736063568125932000,1736063568138728000,1736063568855180000,1736063568859722000,1736063576320360000,1736063576326207000,8200,716,7460
489,1736063568137338000,1736063568146372000,1736063568841681000,1736063568846212000,1736063576320360000,1736063576326176000,8188,695,7474
492,1736063578155250000,1736063578172284000,1736063578801160000,1736063578805454000,1736063580389968000,1736063580394408000,2239,628,1584
491,1736063578155567000,1736063578172235000,1736063578739989000,1736063578746162000,1736063580423221000,1736063580426311000,2270,567,1677
494,1736063578159221000,1736063578174865000,1736063578846144000,1736063578852581000,1736063581426570000,1736063581430358000,3271,671,2573
498,1736063578174393000,1736063578186188000,1736063578812383000,1736063578816890000,1736063582385861000,1736063582389158000,4214,626,3568
493,1736063578155250000,1736063578174736000,1736063578733610000,1736063578739934000,1736063582478371000,1736063582481589000,4326,558,3738
490,1736063578155361000,1736063578175378000,1736063578801665000,1736063578807925000,1736063583396221000,1736063583399636000,5244,626,4588
497,1736063578175229000,1736063578185380000,1736063578833555000,1736063578838297000,1736063584498478000,1736063584502528000,6327,648,5660
496,1736063578174082000,1736063578185293000,1736063578881560000,1736063578885485000,1736063585390011000,1736063585393686000,7219,696,6504
495,1736063578172627000,1736063578186954000,1736063578912859000,1736063578917758000,1736063585393686000,1736063585397731000,7225,725,6475
499,1736063578174366000,1736063578186524000,1736063578963181000,1736063578966879000,1736063586511636000,1736063586515208000,8340,776,7544
500,1736063588188845000,1736063588198228000,1736063588582011000,1736063588586362000,1736063589405271000,1736063589409111000,1220,383,818
